episode,run,method,throughput,avg_option_duration,npca_switch_ratio,avg_loss,epsilon
65,0,drl_npca,3538,131.953125,0.4375,6.661973869389233e-05,0.07244878179045061
66,0,drl_npca,4793,103.53623188405797,0.5072463768115942,6.56098442656609e-05,0.07105706955281707
67,0,drl_npca,4702,135.72,0.42,5.641169991577044e-05,0.06965312481790654
68,0,drl_npca,4026,146.03846153846155,0.40384615384615385,6.479909886062767e-05,0.06869463061017794
69,0,drl_npca,4613,132.37735849056602,0.5660377358490566,6.71285548984694e-05,0.06774735249320663
70,0,drl_npca,5060,129.46,0.48,6.8102005267671e-05,0.06683123437903504
71,0,drl_npca,4962,118.03571428571429,0.4642857142857143,6.0010148445144296e-05,0.06601036539200614
72,0,drl_npca,4918,116.12280701754386,0.5789473684210527,6.798145962723841e-05,0.065138427058047
73,0,drl_npca,4432,122.04918032786885,0.39344262295081966,5.283776772557758e-05,0.06429966841856889
74,0,drl_npca,3820,158.86,0.46,6.0616918441761904e-05,0.06345346036928068
75,0,drl_npca,4394,136.9811320754717,0.39622641509433965,5.8615028441029913e-05,0.06279732736461402
76,0,drl_npca,3873,147.2962962962963,0.37037037037037035,6.024456646021766e-05,0.062136729485792706
77,0,drl_npca,4160,126.3,0.4666666666666667,6.423916541583215e-05,0.06149872718276707
78,0,drl_npca,4413,131.12280701754386,0.38596491228070173,5.3437533400331937e-05,0.06082909344209114
79,0,drl_npca,4677,115.01587301587301,0.49206349206349204,6.497107824543491e-05,0.06022909744201521
80,0,drl_npca,5178,124.67307692307692,0.46153846153846156,5.600415533990599e-05,0.059604544284910396
81,0,drl_npca,4617,118.16949152542372,0.5254237288135594,5.874047928955406e-05,0.05911787114253633
82,0,drl_npca,3884,150.46153846153845,0.38461538461538464,5.371891165850684e-05,0.058595478846371174
83,0,drl_npca,4400,118.19672131147541,0.47540983606557374,5.214304352800051e-05,0.05815993619319758
84,0,drl_npca,4422,125.43103448275862,0.5,6.287717405939475e-05,0.057677057605649666
85,0,drl_npca,3945,151.9,0.48,6.31545760067335e-05,0.057244455006040584
86,0,drl_npca,5240,123.30188679245283,0.4339622641509434,5.444897396955639e-05,0.0568911387662173
87,0,drl_npca,4630,120.13333333333334,0.45,5.490780070734521e-05,0.05653541826912241
88,0,drl_npca,4247,131.52631578947367,0.45614035087719296,5.938632117855983e-05,0.05615482513799805
89,0,drl_npca,3795,113.48611111111111,0.5972222222222222,6.148022415194039e-05,0.05581381132334094
90,0,drl_npca,4356,144.34,0.44,5.607911468056651e-05,0.055409931058785784
91,0,drl_npca,4142,136.41071428571428,0.5535714285714286,5.657256163734322e-05,0.05514608560763734
92,0,drl_npca,5685,112.6470588235294,0.5882352941176471,5.6384388396206e-05,0.05486582533866341
93,0,drl_npca,4356,114.21538461538462,0.46153846153846156,6.0578376481619976e-05,0.05462389003386806
94,0,drl_npca,3730,132.87692307692308,0.4461538461538462,5.525666589771087e-05,0.054332896904972804
95,0,drl_npca,4106,132.57627118644066,0.3389830508474576,5.9258790618817635e-05,0.05406021671181867
96,0,drl_npca,4752,125.78181818181818,0.4,5.3157068274837606e-05,0.05382759377847624
97,0,drl_npca,4521,146.10204081632654,0.42857142857142855,5.296648547907049e-05,0.05362276066372692
98,0,drl_npca,4213,149.85714285714286,0.3469387755102041,5.006982852743628e-05,0.053449524341414804
99,0,drl_npca,4486,118.7,0.48333333333333334,4.979425527077789e-05,0.05328457198433084
100,0,drl_npca,4509,137.52830188679246,0.37735849056603776,5.332167711458169e-05,0.05309329340284722
101,0,drl_npca,4802,124.08771929824562,0.40350877192982454,5.142781083122827e-05,0.05293361763600366
102,0,drl_npca,4229,149.84,0.48,5.401722107004995e-05,0.0527710778207581
103,0,drl_npca,4532,120.84745762711864,0.3898305084745763,5.091618489435253e-05,0.05263593076068642
104,0,drl_npca,4666,131.52941176470588,0.5294117647058824,4.7176104999380186e-05,0.05248490977112851
105,0,drl_npca,4380,124.28070175438596,0.5263157894736842,4.8284308528915666e-05,0.05236135675370104
106,0,drl_npca,3956,141.47272727272727,0.5272727272727272,4.8269588054002575e-05,0.05223052358520459
107,0,drl_npca,4306,133.96428571428572,0.375,4.351841562311165e-05,0.0521111574455561
108,0,drl_npca,4356,155.56521739130434,0.45652173913043476,4.768854948148752e-05,0.051996181986799686
109,0,drl_npca,4477,130.76363636363635,0.4727272727272727,5.783570547161313e-05,0.051906437561562935
110,0,drl_npca,4389,123.54838709677419,0.46774193548387094,4.7562549298163503e-05,0.05180441483751997
111,0,drl_npca,4041,121.59375,0.625,4.955173426424153e-05,0.051695938626456946
112,0,drl_npca,5031,127.95918367346938,0.4897959183673469,5.333035733201541e-05,0.051590798910513894
113,0,drl_npca,4324,123.05084745762711,0.5423728813559322,4.911251259424413e-05,0.05151472870373627
114,0,drl_npca,4001,153.69230769230768,0.34615384615384615,5.365124404003533e-05,0.05142794500244874
115,0,drl_npca,4696,120.79310344827586,0.4482758620689655,5.051404756765502e-05,0.05135558941108863
116,0,drl_npca,4527,130.43636363636364,0.4,5.0746194271293156e-05,0.051279201876519666
117,0,drl_npca,4528,145.33333333333334,0.5625,4.9119757022708654e-05,0.05121074557736009
118,0,drl_npca,3590,156.05769230769232,0.4230769230769231,5.1455956660599135e-05,0.051154002517336566
119,0,drl_npca,4752,140.85416666666666,0.3541666666666667,5.2744366257684305e-05,0.051095527902116966
120,0,drl_npca,5092,122.9423076923077,0.6153846153846154,4.68366136677408e-05,0.05104418465819382
121,0,drl_npca,5334,95.25,0.6911764705882353,4.2851760857350506e-05,0.050991274638337865
122,0,drl_npca,4208,121.5625,0.578125,4.17717092204839e-05,0.05092610871305862
123,0,drl_npca,4091,134.36206896551724,0.6206896551724138,4.774469562107697e-05,0.05086869460295795
124,0,drl_npca,4224,137.10714285714286,0.4642857142857143,4.079890398619076e-05,0.0508197436164199
125,0,drl_npca,4200,136.2037037037037,0.5185185185185185,4.2900875996565446e-05,0.050775099670721344
126,0,drl_npca,4526,127.33928571428571,0.4107142857142857,4.3096431909361854e-05,0.05073435431378037
127,0,drl_npca,4182,159.0212765957447,0.3404255319148936,4.0387437669172264e-05,0.05069436074328928
128,0,drl_npca,3749,147.34545454545454,0.509090909090909,4.175434878561646e-05,0.05066248083455378
129,0,drl_npca,4698,114.67213114754098,0.639344262295082,4.293587577800887e-05,0.05062702827070899
130,0,drl_npca,4494,128.71428571428572,0.48214285714285715,4.917267991307502e-05,0.05058992276907957
131,0,drl_npca,4488,127.92857142857143,0.39285714285714285,4.380318083955596e-05,0.05055779506531757
132,0,drl_npca,4372,133.61818181818182,0.38181818181818183,5.1044629799434915e-05,0.05052741706406431
133,0,drl_npca,4610,120.55932203389831,0.4915254237288136,4.4775300921173766e-05,0.0504991924179141
134,0,drl_npca,4160,163.7111111111111,0.4888888888888889,4.253432659121851e-05,0.05047059207147952
135,0,drl_npca,4746,113.61290322580645,0.5,4.247476681484841e-05,0.05044988483530504
136,0,drl_npca,4243,129.94736842105263,0.5263157894736842,4.185114570039635e-05,0.05042283905773003
137,0,drl_npca,4513,124.12068965517241,0.5172413793103449,4.1534099485337116e-05,0.05039941126622832
138,0,drl_npca,4038,144.42307692307693,0.5576923076923077,4.0848733381911494e-05,0.05037690442038202
139,0,drl_npca,4427,137.66666666666666,0.43137254901960786,4.1256561720122896e-05,0.05035780624630934
140,0,drl_npca,4183,136.85714285714286,0.5357142857142857,3.890575195934313e-05,0.05034001564405104
141,0,drl_npca,4389,134.62962962962962,0.4074074074074074,4.1775633386957146e-05,0.050321498098265235
142,0,drl_npca,4062,143.76923076923077,0.34615384615384615,4.551794700091705e-05,0.050304597620475754
143,0,drl_npca,4446,124.03389830508475,0.3559322033898305,4.7446558407197394e-05,0.05028916331388929
144,0,drl_npca,4239,156.26666666666668,0.4,4.096347887146597e-05,0.05027259621339533
145,0,drl_npca,4321,137.47169811320754,0.41509433962264153,3.8708864546303325e-05,0.050260601293563176
146,0,drl_npca,4805,139.20833333333334,0.3333333333333333,4.0887645203232147e-05,0.05024714905804235
147,0,drl_npca,3892,139.140350877193,0.49122807017543857,4.123581311432645e-05,0.05023556611766454
148,0,drl_npca,4552,119.65517241379311,0.43103448275862066,4.0263660290899374e-05,0.050222514357689624
149,0,drl_npca,4640,127.72727272727273,0.45454545454545453,4.376880679046735e-05,0.050209975661937745
150,0,drl_npca,4950,122.78846153846153,0.5,3.864726143850324e-05,0.050198738845455775
151,0,drl_npca,4401,118.34848484848484,0.5454545454545454,3.496134255935127e-05,0.0501886685229542
152,0,drl_npca,4806,120.17241379310344,0.4482758620689655,3.479966471786611e-05,0.050176618427457735
153,0,drl_npca,3504,166.64583333333334,0.5,3.95214798724434e-05,0.05016666596978686
154,0,drl_npca,4496,118.33898305084746,0.559322033898305,3.621440555434674e-05,0.0501588549669599
155,0,drl_npca,3861,147.54716981132074,0.49056603773584906,3.940735768992454e-05,0.05014975365266732
156,0,drl_npca,4145,145.47058823529412,0.43137254901960786,3.88641832008337e-05,0.0501420233709859
157,0,drl_npca,4521,128.01785714285714,0.39285714285714285,3.394243564495506e-05,0.05013496178016502
158,0,drl_npca,4221,138.10714285714286,0.4107142857142857,3.424076324639221e-05,0.05012761164499546
159,0,drl_npca,4491,127.16071428571429,0.5178571428571429,4.0622407444364704e-05,0.050120661804538565
160,0,drl_npca,3887,146.62962962962962,0.4074074074074074,3.331992896467758e-05,0.05011409045839837
161,0,drl_npca,4690,124.0,0.5344827586206896,3.356799303825634e-05,0.05010809296333212
162,0,drl_npca,4719,118.2,0.4,3.9173710926358275e-05,0.050102001919166646
163,0,drl_npca,4395,129.89473684210526,0.40350877192982454,3.685325039744688e-05,0.05009606178982867
164,0,drl_npca,4554,136.5,0.2692307692307692,3.610002992597098e-05,0.0500907393969649
165,0,drl_npca,4449,125.53448275862068,0.5862068965517241,3.74008268408943e-05,0.050086141528898696
166,0,drl_npca,5220,132.2,0.4,3.703141555888578e-05,0.05008128744921738
167,0,drl_npca,4591,119.18333333333334,0.5666666666666667,3.610763815231621e-05,0.05007771059675645
168,0,drl_npca,4361,125.22033898305085,0.423728813559322,3.4638513170648366e-05,0.05007318508390889
169,0,drl_npca,4329,141.01923076923077,0.4230769230769231,2.936723285529297e-05,0.05006899207400224
170,0,drl_npca,3833,142.7962962962963,0.3888888888888889,3.679831570480019e-05,0.05006549616743369
171,0,drl_npca,3625,141.135593220339,0.4067796610169492,3.218439936366243e-05,0.0500620531718795
172,0,drl_npca,3900,137.96428571428572,0.5357142857142857,3.3523887395858765e-05,0.05005849794517847
173,0,drl_npca,4627,121.58333333333333,0.5666666666666667,3.194527744199149e-05,0.050055312096535416
174,0,drl_npca,4280,144.06,0.48,3.341364693672707e-05,0.05005209097079524
175,0,drl_npca,3845,139.51724137931035,0.4827586206896552,3.3793213030245774e-05,0.05004955046417124
176,0,drl_npca,4418,136.82692307692307,0.34615384615384615,3.279925961881721e-05,0.05004675829291066
177,0,drl_npca,5077,126.62,0.36,3.357725290697999e-05,0.05004438899722439
178,0,drl_npca,4508,157.70454545454547,0.4318181818181818,3.450220295538505e-05,0.05004222412028392
179,0,drl_npca,4228,152.14583333333334,0.4791666666666667,3.476340740841503e-05,0.05004040653900651
180,0,drl_npca,4784,116.84745762711864,0.4745762711864407,2.9301770458308358e-05,0.05003851283754597
181,0,drl_npca,4094,141.69811320754718,0.37735849056603776,3.243828238434313e-05,0.05003630631265404
182,0,drl_npca,3946,145.30188679245282,0.49056603773584906,3.0367376893991604e-05,0.05003443218124802
183,0,drl_npca,4652,125.30909090909091,0.509090909090909,3.15580788689355e-05,0.05003265479248179
184,0,drl_npca,4079,139.5,0.44642857142857145,3.192020327939341e-05,0.050030907276093516
185,0,drl_npca,3988,154.48,0.42,3.5021445000893436e-05,0.05002922403913019
186,0,drl_npca,4611,124.54385964912281,0.38596491228070173,3.256790053759081e-05,0.0500277987659234
187,0,drl_npca,4117,154.97916666666666,0.4583333333333333,2.8430064048734494e-05,0.05002625854942695
188,0,drl_npca,3696,146.17543859649123,0.5087719298245614,3.0927617747996315e-05,0.05002502791065847
189,0,drl_npca,4457,133.77358490566039,0.5283018867924528,3.305457479048831e-05,0.050023641215976626
190,0,drl_npca,5181,125.18,0.58,3.544649977508622e-05,0.05002242085670301
191,0,drl_npca,4554,130.92857142857142,0.5,2.967877844639588e-05,0.05002132737861842
192,0,drl_npca,4092,129.04918032786884,0.32786885245901637,3.0014101260652144e-05,0.050020165871149665
193,0,drl_npca,4413,118.80645161290323,0.41935483870967744,3.1648293467393764e-05,0.05001897252022793
194,0,drl_npca,3632,150.94545454545454,0.38181818181818183,3.074809501413256e-05,0.05001783194708154
195,0,drl_npca,4479,133.09259259259258,0.4074074074074074,3.295651367807295e-05,0.050016877673071766
196,0,drl_npca,4036,128.52459016393442,0.45901639344262296,3.761162831021162e-05,0.05001599044935123
197,0,drl_npca,4480,131.4909090909091,0.5636363636363636,2.7659050222913113e-05,0.0500150441863641
198,0,drl_npca,3708,128.01538461538462,0.5230769230769231,3.430560779330941e-05,0.050014239098956664
199,0,drl_npca,4901,122.14545454545454,0.36363636363636365,3.0941859828696273e-05,0.0500133429963401
200,0,drl_npca,4379,121.0,0.3968253968253968,2.7767183079655904e-05,0.0500126289478651
201,0,drl_npca,4177,123.87301587301587,0.4603174603174603,2.4178082336826872e-05,0.0500118578681775
202,0,drl_npca,4474,146.22916666666666,0.4791666666666667,3.0406460912975792e-05,0.05001113386793713
203,0,drl_npca,3726,134.74576271186442,0.5084745762711864,2.8163459016165387e-05,0.05001061206571174
204,0,drl_npca,4226,147.3,0.36,3.0971437809057534e-05,0.050010004066181196
205,0,drl_npca,4936,107.66153846153846,0.49230769230769234,2.7340329324943013e-05,0.050009516162116206
206,0,drl_npca,4109,138.125,0.35714285714285715,3.097849609427309e-05,0.05000891728589532
207,0,drl_npca,3972,148.19230769230768,0.5384615384615384,2.9312051992747e-05,0.05000843164279995
208,0,drl_npca,4299,148.44,0.42,2.9954923472056787e-05,0.0500080044019049
209,0,drl_npca,4377,157.34782608695653,0.34782608695652173,2.881408181565348e-05,0.05000761402261747
210,0,drl_npca,3958,170.7111111111111,0.24444444444444444,2.8280518260241177e-05,0.050007271711100754
211,0,drl_npca,4357,147.58333333333334,0.2916666666666667,2.77933953232908e-05,0.050006951737500936
212,0,drl_npca,4762,137.89795918367346,0.4489795918367347,2.510037787336235e-05,0.05000662593589104
213,0,drl_npca,4729,136.0204081632653,0.40816326530612246,2.854700869647786e-05,0.05000630909112204
214,0,drl_npca,4122,154.30612244897958,0.4489795918367347,2.8048738992462557e-05,0.05000600739751195
215,0,drl_npca,3820,130.327868852459,0.4262295081967213,2.58082770111893e-05,0.05000572013054948
216,0,drl_npca,4422,122.0,0.5081967213114754,2.5298240264722455e-05,0.050005381631755504
217,0,drl_npca,4221,130.72881355932202,0.4745762711864407,2.7205135969173472e-05,0.0500050631642235
218,0,drl_npca,4754,115.1774193548387,0.3870967741935484,2.6660003641154617e-05,0.05000477307918684
219,0,drl_npca,4583,124.17857142857143,0.42857142857142855,2.1605315244717833e-05,0.05000448613544501
220,0,drl_npca,4387,122.45901639344262,0.39344262295081966,2.717695618533374e-05,0.05000424181663216
221,0,drl_npca,4163,128.31666666666666,0.43333333333333335,2.1760654514461446e-05,0.05000399079966641
222,0,drl_npca,4644,121.37931034482759,0.5,2.6685406434504937e-05,0.050003758393586464
223,0,drl_npca,4044,140.96363636363637,0.4909090909090909,2.756276565681522e-05,0.050003546607910315
224,0,drl_npca,4656,140.54,0.34,2.191184103139676e-05,0.050003356811712724
225,0,drl_npca,4284,138.77777777777777,0.37037037037037035,2.8972534588926162e-05,0.050003193098073655
226,0,drl_npca,4141,142.9056603773585,0.4339622641509434,2.6964951151361067e-05,0.05000302524363419
227,0,drl_npca,3879,146.14545454545456,0.38181818181818183,2.6534757125773467e-05,0.050002869080595556
228,0,drl_npca,4713,128.88888888888889,0.46296296296296297,2.7671224718991045e-05,0.05000271554217198
229,0,drl_npca,3969,157.36170212765958,0.44680851063829785,2.2169600924826227e-05,0.05000257279184029
230,0,drl_npca,4780,116.59322033898304,0.6271186440677966,2.773500212545817e-05,0.05000245466827144
231,0,drl_npca,4847,137.95833333333334,0.5416666666666666,2.8278822962117072e-05,0.05000231403239552
232,0,drl_npca,3109,172.72,0.44,2.3398313715006225e-05,0.05000220558246057
233,0,drl_npca,4687,134.03846153846155,0.4807692307692308,2.43803175787131e-05,0.05000209801493465
234,0,drl_npca,4161,135.36363636363637,0.41818181818181815,2.771745676000137e-05,0.05000199170614053
235,0,drl_npca,4702,124.35087719298245,0.3684210526315789,2.3185510751015197e-05,0.0500018851202811
236,0,drl_npca,3906,153.51923076923077,0.40384615384615385,2.8002267451180767e-05,0.05000178067343757
237,0,drl_npca,4840,129.44,0.48,2.355638813848297e-05,0.05000169044469671
238,0,drl_npca,4215,152.0625,0.2708333333333333,2.4871737574964452e-05,0.050001608000736
239,0,drl_npca,4366,139.80392156862746,0.37254901960784315,2.6095868937166717e-05,0.05000153263983113
240,0,drl_npca,4702,130.64705882352942,0.43137254901960786,2.3464872962601174e-05,0.05000145643494113
241,0,drl_npca,3336,168.0392156862745,0.39215686274509803,2.1396786299495336e-05,0.050001384019059576
242,0,drl_npca,4130,121.0,0.6363636363636364,2.4283094414082978e-05,0.050001315203791925
243,0,drl_npca,4692,108.28985507246377,0.5797101449275363,2.0971273139972862e-05,0.05000123120286245
244,0,drl_npca,4764,115.96610169491525,0.5084745762711864,2.379375594803908e-05,0.050001149114480115
245,0,drl_npca,4215,134.17543859649123,0.43859649122807015,2.4557379219913855e-05,0.050001083277998945
246,0,drl_npca,4225,144.94,0.4,2.1652685973094776e-05,0.05000102325797327
247,0,drl_npca,4869,129.14,0.34,2.3219506450307865e-05,0.05000097335309304
248,0,drl_npca,4143,129.35087719298247,0.5789473684210527,2.1727785982269172e-05,0.050000925882102525
249,0,drl_npca,4922,117.75438596491227,0.543859649122807,1.9577107498965535e-05,0.05000087458274298
250,0,drl_npca,4180,112.55882352941177,0.5735294117647058,2.352172244475999e-05,0.050000826125672186
251,0,drl_npca,4356,129.33333333333334,0.40350877192982454,2.209131404621682e-05,0.050000771816561734
252,0,drl_npca,3993,120.77611940298507,0.4925373134328358,2.3126429975188028e-05,0.05000072905334685
253,0,drl_npca,3445,132.640625,0.40625,2.1224052034085616e-05,0.05000068180719149
254,0,drl_npca,4256,135.4561403508772,0.3684210526315789,2.3413093610239837e-05,0.05000063953855434
255,0,drl_npca,4019,144.92307692307693,0.34615384615384615,2.0861106046747107e-05,0.05000060410432556
256,0,drl_npca,4850,116.3103448275862,0.5517241379310345,1.887353331161042e-05,0.05000057349367484
257,0,drl_npca,4379,135.84615384615384,0.46153846153846156,1.9635802649039153e-05,0.05000054117727611
258,0,drl_npca,4310,135.2962962962963,0.5370370370370371,2.2700385064429913e-05,0.050000513755210294
259,0,drl_npca,4425,153.55555555555554,0.5333333333333333,2.098886822447336e-05,0.05000048674818112
260,0,drl_npca,4918,132.22448979591837,0.24489795918367346,2.1738268211872008e-05,0.05000046533003544
261,0,drl_npca,4015,160.46808510638297,0.3829787234042553,2.058135820940758e-05,0.050000443078478826
262,0,drl_npca,5178,120.84905660377359,0.4716981132075472,1.9732003541624483e-05,0.05000042273559279
263,0,drl_npca,4511,127.44827586206897,0.3793103448275862,2.0277404473745264e-05,0.05000040091398677
264,0,drl_npca,4398,132.78181818181818,0.4909090909090909,1.8915588952950202e-05,0.05000037832246254
265,0,drl_npca,4455,131.64150943396226,0.6415094339622641,2.2748871439641032e-05,0.05000035807659193
266,0,drl_npca,4320,128.64912280701753,0.40350877192982454,2.1167602729595576e-05,0.05000033959268273
267,0,drl_npca,3991,144.9245283018868,0.41509433962264153,2.2461343178292736e-05,0.050000320777234104
268,0,drl_npca,4059,140.28571428571428,0.30357142857142855,2.0627655734036427e-05,0.05000030421871728
269,0,drl_npca,4661,122.89830508474576,0.4406779661016949,1.8945476767839864e-05,0.05000028765070306
270,0,drl_npca,4775,106.32835820895522,0.5970149253731343,2.1115447452757508e-05,0.050000271170264926
271,0,drl_npca,4904,129.03846153846155,0.4807692307692308,1.835111409794384e-05,0.050000253597130506
272,0,drl_npca,4738,118.32758620689656,0.5,1.8449121853336692e-05,0.05000024074707654
273,0,drl_npca,4059,137.140350877193,0.3684210526315789,1.8087928159123596e-05,0.05000022718096612
274,0,drl_npca,4345,147.0612244897959,0.3469387755102041,1.823990229847065e-05,0.05000021459379327
275,0,drl_npca,4584,127.43859649122807,0.3684210526315789,1.8511850915577572e-05,0.0500002043321605
276,0,drl_npca,3725,139.21666666666667,0.4166666666666667,1.8174669094150886e-05,0.05000019301094699
277,0,drl_npca,5251,114.05357142857143,0.5357142857142857,1.9076585886068642e-05,0.050000181770864474
278,0,drl_npca,4468,139.1764705882353,0.37254901960784315,2.2750744392396882e-05,0.050000171871466124
279,0,drl_npca,4022,153.7,0.46,1.953285936906468e-05,0.05000016332578833
280,0,drl_npca,4210,140.77777777777777,0.46296296296296297,1.8169040534606513e-05,0.05000015536029564
281,0,drl_npca,4099,147.69230769230768,0.46153846153846156,1.839949860974836e-05,0.050000147193332165
282,0,drl_npca,3763,151.22222222222223,0.46296296296296297,1.9015031890982453e-05,0.05000013973487923
283,0,drl_npca,4261,144.09803921568627,0.37254901960784315,1.8381587627421443e-05,0.05000013238931098
284,0,drl_npca,4639,113.0,0.46875,1.6581889212829992e-05,0.05000012580673843
